e,fdir,fsr,sp,ssrd,t2m,tp,u10,u100,v10,v100
-1.20632e-05,0.0,0.5880545378,99209.53125,0.0,272.0769348145,0.0,-2.3486175537,-3.452911377,4.75,8.7765655518
-1.54281e-05,0.0,0.5879559517,99133.8046875,0.0,272.2783203125,0.0,-2.6525115967,-4.0623779297,4.539352417,8.4377746582
-1.5598e-05,0.0,0.5878508687,99085.078125,0.0,272.4490356445,0.0,-2.5979309082,-3.8533172607,4.5748443604,8.4253997803
-1.50462e-05,0.0,0.5877590179,99050.53125,0.0,272.5305786133,0.0,-2.9343109131,-4.432723999,4.364440918,8.1491699219
-1.61803e-05,0.0,0.5876834393,99037.671875,0.0,272.7011108398,4.768e-07,-2.9934234619,-4.6386566162,4.3422698975,8.1344146729
-1.06699e-05,0.0,0.5876126289,99013.765625,0.0,272.8229370117,0.0,-2.8469390869,-4.4029998779,4.149887085,7.9819488525
-1.23479e-05,4800.0,0.5875476599,99039.125,35392.0,273.2312011719,4.768e-07,-2.7900848389,-4.2535705566,4.0134735107,7.7382659912
-2.18982e-05,30208.0,0.5874564648,99037.515625,169664.0,273.6657714844,1.4305e-06,-2.8043518066,-4.105178833,4.0203094482,7.3486328125
-2.83348e-05,37312.0,0.5873571038,99065.8984375,262272.0,274.2845153809,1.9073e-06,-2.4200897217,-3.5477600098,3.1268768311,6.0994873047
-2.89991e-05,21440.0,0.5872998238,99078.296875,265088.0,274.900604248,4.768e-07,-2.4656066895,-3.5610809326,2.7691345215,5.7754058838
-3.51656e-05,116800.0,0.5872719884,99085.75,412992.0,275.4942626953,0.0,-2.1648101807,-3.1907806396,2.8893280029,5.5990905762
-3.00242e-05,79424.0,0.5872709751,99120.828125,370304.0,275.7453308105,0.0,-1.5092010498,-2.1591644287,2.748046875,5.1643829346
-1.83289e-05,18304.0,0.5873638988,99203.703125,196800.0,275.6090698242,3.3379e-06,-1.3411254883,-2.0001373291,2.5982818604,5.0264129639
-9.0196e-06,2240.0,0.5879157186,99286.359375,44224.0,275.4798583984,4.673e-05,-1.0554046631,-1.6655273438,2.1119384766,4.6208953857
-6.8245e-06,0.0,0.5885733962,99362.6171875,128.0,275.3040771484,0.0001397133,-0.6980133057,-0.8331756592,1.7684020996,4.120010376
-6.2701e-06,0.0,0.5892747641,99450.28125,0.0,275.2181091309,0.0001459122,-0.0718688965,0.7280731201,1.8635253906,4.0805358887
-2.4622e-06,0.0,0.5901575089,99532.703125,0.0,275.2298583984,9.39369e-05,0.6069946289,2.2275543213,1.8746643066,3.643447876
1.0647e-06,0.0,0.5914563537,99630.7109375,0.0,275.0079345703,0.0001726151,1.1485748291,3.3735961914,1.7140808105,2.9921112061
2.726e-06,0.0,0.5919286609,99722.890625,0.0,274.8131103516,0.000246048,1.2548675537,3.7144165039,1.2552947998,1.9234008789
2.9528e-06,0.0,0.5925841331,99804.171875,0.0,274.7969360352,0.0003671646,1.2397613525,3.7617034912,0.9372253418,0.7470855713
2.6375e-06,0.0,0.5930014253,99918.515625,0.0,275.8651733398,0.0002946854,2.3579711914,5.2748413086,0.7548217773,0.5756835938
1.4259e-06,0.0,0.5929970145,100025.8359375,0.0,276.178527832,0.0001497269,2.438293457,5.255279541,0.3591461182,-0.5186157227
3.3923e-06,0.0,0.5929942727,100132.078125,0.0,276.2115478516,6.05583e-05,2.1380767822,4.7132873535,0.2911376953,-0.8167724609
2.6943e-06,0.0,0.5929929018,100234.609375,0.0,276.524597168,1.71661e-05,1.7979278564,4.3297576904,0.4345703125,-0.493560791
3.2391e-06,0.0,0.5929889083,100331.46875,0.0,276.4511108398,3.8147e-06,2.1322174072,4.7569732666,0.639541626,-0.1058959961
7.306e-07,0.0,0.5929893255,100419.171875,0.0,276.6020202637,1.9073e-06,2.6172332764,5.6111755371,0.4812011719,-0.3341369629
1.4417e-06,0.0,0.592992425,100523.15625,0.0,276.4885864258,9.537e-07,2.2785949707,5.2074890137,0.0915527344,-0.9880981445
1.0047e-06,0.0,0.593008697,100645.171875,0.0,276.3686523438,1.9073e-06,2.0152435303,4.1787109375,0.0433654785,-1.3769836426
-9.493e-07,0.0,0.5930272937,100788.0,0.0,276.2918395996,1.9073e-06,1.5313262939,3.1824645996,0.0554046631,-1.291519165
-4.4182e-06,0.0,0.5930269361,100906.140625,0.0,276.060546875,1.9073e-06,1.2547302246,2.6379699707,-0.2046661377,-1.3097839355
-2.8836e-06,0.0,0.5929885507,101058.984375,8128.0,275.9088134766,1.9073e-06,0.6149139404,1.4730834961,-0.7733001709,-1.6769256592
-7.6278e-06,0.0,0.5928953886,101182.59375,62976.0,275.9353027344,4.7684e-06,-0.0357971191,0.1550140381,-1.3488311768,-2.0914306641
-1.18527e-05,0.0,0.5926847458,101297.578125,97856.0,276.2055664062,4.7684e-06,0.5940856934,0.9996948242,-1.096206665,-1.6548156738
-1.80914e-05,0.0,0.5925257802,101377.8125,154752.0,276.3968505859,3.8147e-06,0.4299468994,0.9204711914,-1.2088928223,-1.7312316895
-3.44224e-05,63744.0,0.592242837,101453.7734375,293504.0,276.5355529785,9.537e-07,-0.1276397705,0.0581970215,-1.2990264893,-1.6764526367
-3.06303e-05,47936.0,0.5921945572,101595.25,261568.0,276.4401855469,4.768e-07,-0.9474487305,-1.2709503174,-1.1369171143,-1.5589599609
-2.2515e-05,18368.0,0.5919471979,101699.6875,165632.0,276.2203369141,4.768e-07,-1.5798797607,-2.3831787109,-1.1457977295,-1.5917510986
-9.6699e-06,12992.0,0.5918517113,101808.703125,61760.0,275.8397827148,4.768e-07,-2.0155639648,-3.5063018799,-0.9410858154,-1.3692779541
-4.5428e-06,0.0,0.5917598009,101935.046875,640.0,275.0964660645,4.768e-07,-2.4828796387,-4.2234191895,-0.642868042,-0.7208251953
-2.7583e-06,0.0,0.5916060209,102050.328125,0.0,274.1051635742,4.768e-07,-2.6627197266,-4.4453887939,-0.5060272217,-0.3772125244
-8.0483e-06,0.0,0.5913836956,102148.8515625,0.0,273.4858093262,3.3379e-06,-2.7732391357,-4.5101013184,-0.3992004395,-0.2551727295
-1.72136e-05,0.0,0.5911512375,102253.75,0.0,272.5550537109,2.3842e-06,-2.8946990967,-4.7627258301,-0.0998687744,0.2236785889
-1.47994e-05,0.0,0.590926528,102340.59375,0.0,272.109375,2.3842e-06,-2.7604370117,-4.7080383301,0.2050170898,0.8055877686
-1.03055e-05,0.0,0.5907444358,102413.359375,0.0,271.729675293,1.9073e-06,-2.8311462402,-4.8859710693,0.3547210693,1.1233978271
-1.19754e-05,0.0,0.59065485,102502.265625,0.0,271.8835449219,1.4305e-06,-2.8225860596,-4.6457672119,0.4941101074,1.1331481934
-1.51263e-05,0.0,0.5904440284,102546.53125,0.0,271.5628662109,1.4305e-06,-2.7705230713,-4.2756652832,0.6509094238,1.2924346924
-1.35258e-05,0.0,0.5902630687,102599.1640625,0.0,271.2263793945,1.4305e-06,-2.7399749756,-4.091796875,0.8985137939,1.5607452393
-1.46679e-05,0.0,0.5901031494,102637.59375,0.0,271.1345825195,1.4305e-06,-2.8016662598,-4.0829620361,0.8478393555,1.4450683594
-1.55305e-05,0.0,0.5899680257,102688.640625,0.0,270.9540100098,4.768e-07,-2.8827209473,-4.1868438721,0.7979888916,1.3570251465
-1.68993e-05,0.0,0.5898031592,102729.453125,0.0,270.6810302734,4.768e-07,-2.9596252441,-4.2476196289,0.9975280762,1.5961761475
-1.7049e-05,0.0,0.5896290541,102774.3125,0.0,270.5047607422,4.768e-07,-2.6594238281,-3.7659606934,1.2094116211,1.8503723145
-1.45724e-05,0.0,0.5894485116,102798.4609375,0.0,270.2618408203,4.768e-07,-2.1946258545,-3.0076446533,1.3316955566,1.9728240967
-1.3456e-05,0.0,0.589286387,102836.390625,0.0,270.0634460449,4.768e-07,-1.8732452393,-2.5196380615,1.3610687256,1.9735870361
-1.33174e-05,0.0,0.5891427398,102893.15625,0.0,269.737121582,9.537e-07,-1.8102111816,-2.3974304199,1.411026001,2.0290222168
-1.43978e-05,0.0,0.5889807343,102959.203125,19264.0,269.6877441406,4.768e-07,-1.9788360596,-2.6151580811,1.5194244385,2.1690673828
-2.27042e-05,11136.0,0.5887654424,102983.0390625,149824.0,270.3097229004,9.537e-07,-2.0044708252,-2.6500091553,1.8267974854,2.5637359619
-3.04282e-05,6080.0,0.588526845,102992.0625,247424.0,270.7095947266,4.768e-07,-1.5211181641,-2.0509643555,2.0755004883,2.8992614746
-3.71553e-05,47616.0,0.5882767439,102980.1640625,380032.0,271.1598510742,4.768e-07,-1.1026306152,-1.4304962158,2.2188568115,3.0384521484
-3.68683e-05,24256.0,0.5880407095,102972.703125,412032.0,271.5891723633,4.768e-07,-0.629989624,-0.7987670898,2.1414642334,2.8644104004
-3.13774e-05,37248.0,0.587872982,102953.6796875,365312.0,271.8142089844,0.0,-0.5444793701,-0.6215209961,1.985168457,2.6831054688
-2.40437e-05,3968.0,0.5877594352,102952.7890625,240128.0,271.9790649414,0.0,-0.5679626465,-0.6646575928,1.9330444336,2.6596832275
-1.24883e-05,2560.0,0.5877238512,102954.0859375,80896.0,271.6994018555,0.0,-0.1688232422,-0.1742401123,1.618057251,2.7318572998
-5.4683e-06,0.0,0.5877100229,102958.7421875,1216.0,271.046875,4.768e-07,-0.0354766846,0.1591949463,1.5223846436,2.9897003174
-6.7707e-06,0.0,0.5877068043,102981.796875,0.0,270.8401489258,0.0,-0.1381378174,0.1963653564,1.3293762207,3.0706787109
-7.0268e-06,0.0,0.5876933336,102997.734375,0.0,270.7449951172,4.768e-07,-0.553237915,-0.309967041,1.6968383789,3.4563903809
-2.2328e-06,0.0,0.5876725316,103024.1875,0.0,270.5246276855,9.537e-07,-0.518157959,-0.3546142578,2.1046905518,4.0726165771
-3.1572e-06,0.0,0.5876640677,103030.875,0.0,270.647277832,4.768e-07,-0.0003356934,0.4209899902,2.0408325195,4.0678710938
-2.9225e-06,0.0,0.5876503587,103056.265625,0.0,270.5664672852,9.537e-07,0.2593383789,0.9531097412,2.0991668701,3.894744873
-3.1558e-06,0.0,0.5876425505,103033.609375,0.0,270.3610534668,9.537e-07,0.228729248,0.7985229492,2.5270996094,4.4409790039
-2.6103e-06,0.0,0.5876315236,103010.375,0.0,270.3184509277,9.537e-07,0.6434173584,1.405670166,2.3943939209,4.261138916
-3.4482e-06,0.0,0.587625742,102996.59375,0.0,270.5019836426,9.537e-07,0.7823486328,2.0388336182,2.1463775635,3.7984161377
-2.4375e-06,0.0,0.5876080394,102954.203125,0.0,270.4534301758,9.537e-07,0.8273773193,2.3369598389,2.39012146,4.0471954346
-2.1532e-06,0.0,0.5876049995,102955.90625,0.0,270.5894165039,4.768e-07,0.9704284668,2.7230682373,2.1449890137,3.8020019531
-2.498e-06,0.0,0.587618053,102950.5,0.0,270.8331298828,4.768e-07,0.9797668457,3.0555877686,2.0316772461,3.5679931641
-1.6154e-06,0.0,0.587651968,102938.46875,0.0,271.0291748047,4.768e-07,1.0859680176,3.4055938721,2.0436553955,3.5107727051
-2.2955e-06,0.0,0.5877116323,102948.2578125,0.0,271.3937988281,0.0,1.3748931885,4.0607910156,1.6461791992,2.752243042
-2.2987e-06,0.0,0.5877072811,102931.6875,0.0,271.7406005859,0.0,1.2947845459,3.8417816162,2.1959075928,3.3468475342
3.884e-07,0.0,0.5877257586,102924.140625,0.0,271.7592468262,1.4305e-06,1.5445861816,4.1307830811,2.0924987793,3.4868469238
4.4913e-06,9024.0,0.5877578855,102990.578125,32128.0,272.054473877,1.9073e-06,2.1449737549,5.0215606689,1.7858886719,2.5743865967
-4.5528e-06,23168.0,0.5877819061,102977.015625,114624.0,272.6088867188,9.5367e-06,2.3985290527,5.0487518311,1.6352844238,2.2686309814
-8.2306e-06,51328.0,0.5882278681,103016.25,190592.0,273.5662231445,2.90871e-05,2.7024078369,5.4008483887,0.9432678223,0.7040252686
-9.2189e-06,6848.0,0.5886745453,102976.265625,155904.0,274.1491699219,3.67165e-05,2.681060791,5.4838562012,0.643371582,0.453994751
-1.06047e-05,6016.0,0.5886580348,102973.71875,160384.0,274.6301574707,2.24113e-05,2.8955688477,5.4994506836,0.0368652344,-0.4262390137
-7.5975e-06,3456.0,0.5887150168,102961.3515625,119808.0,274.8269042969,6.10352e-05,2.7226867676,5.2007904053,0.0083465576,-0.6891479492
-5.3761e-06,0.0,0.5887510777,102964.390625,97280.0,275.0160522461,3.38554e-05,2.6629943848,5.3268280029,0.0448608398,-0.609085083
9.292e-07,640.0,0.5887966752,102963.0546875,50176.0,275.1827392578,1.52588e-05,2.6354675293,5.3487243652,-0.2851715088,-1.0828399658
6.7886e-06,0.0,0.5889207125,103018.609375,1280.0,275.3534545898,2.14577e-05,2.6624450684,5.3653259277,-0.2810211182,-1.4306030273
1.28134e-05,0.0,0.589228034,103013.328125,0.0,275.3080444336,1.19209e-05,3.0472869873,5.7155456543,-0.6300811768,-1.9188537598
1.47026e-05,0.0,0.5894719958,103046.203125,0.0,275.188659668,1.9073e-06,2.8852539062,5.556137085,-0.4248352051,-1.5417633057
6.4764e-06,0.0,0.5896924734,103051.859375,0.0,275.1643371582,3.91006e-05,3.200668335,6.1552429199,0.3487701416,-0.319442749
8.6478e-06,0.0,0.5899760723,103046.5546875,0.0,275.2327880859,1.57356e-05,3.8219451904,7.0473480225,0.2566680908,-0.0784912109
6.2487e-06,0.0,0.5902853608,103072.96875,0.0,275.2559814453,1.33514e-05,3.9248962402,7.1372680664,-0.1468811035,-0.8825531006
6.1437e-06,0.0,0.5904449821,103022.0546875,0.0,275.3238220215,4.768e-07,3.7048492432,7.0090484619,0.9391937256,0.7505645752
8.3507e-06,0.0,0.590564549,102986.921875,0.0,275.4979858398,0.0,3.8004760742,7.1618652344,1.3226013184,1.4251708984
5.672e-06,0.0,0.5907024145,102988.265625,0.0,275.9815063477,0.0,4.1423187256,7.5693664551,1.3678131104,1.5250396729
4.4364e-06,0.0,0.5908693075,102954.265625,0.0,276.3206176758,0.0,4.6089324951,8.0362854004,1.0473632812,1.1112365723
5.506e-06,0.0,0.5909861326,102937.84375,0.0,276.4100341797,4.768e-07,4.705657959,8.1192779541,0.8211669922,0.7765808105
3.4666e-06,0.0,0.5911055803,102864.125,0.0,276.4348449707,4.768e-07,4.7063293457,8.25050354,0.9862213135,0.8710174561
4.2845e-06,0.0,0.5915054679,102852.2890625,0.0,276.3601379395,3.3379e-06,4.7951202393,8.3975067139,0.7184448242,0.3982696533
5.8282e-06,0.0,0.5918102264,102819.9609375,0.0,276.3816833496,1.4305e-06,4.8520507812,8.5247192383,0.8660736084,0.6572265625
6.0552e-06,0.0,0.5922079682,102810.203125,0.0,276.4594726562,7.1526e-06,4.9754180908,8.741607666,0.8600158691,0.6237030029
6.8485e-06,0.0,0.5923888087,102820.984375,0.0,276.5108642578,4.81606e-05,4.98387146,8.7500915527,0.9235839844,0.6925506592
5.2643e-06,128.0,0.5925832987,102847.5625,13312.0,276.5194091797,3.71933e-05,5.0813751221,8.7646484375,0.769744873,0.478302002
-4.5137e-06,6016.0,0.5925703049,102841.609375,89600.0,276.8638305664,3.29018e-05,5.3346252441,8.8527374268,0.7953491211,0.575958252
-1.31645e-05,6272.0,0.5925195813,102793.8046875,153088.0,277.0616455078,8.1062e-06,4.6510925293,8.3135528564,1.2731781006,1.3778533936
-2.95965e-05,14656.0,0.5920797586,102787.125,258304.0,277.3651733398,8.5831e-06,5.3738098145,8.6078033447,0.8500366211,0.9261169434
-3.18072e-05,46016.0,0.5915349722,102728.9765625,259136.0,277.5914916992,5.722e-06,4.9736938477,8.0567474365,1.0057220459,1.1227874756
-3.02561e-05,47488.0,0.5910479426,102676.390625,252416.0,277.7550048828,3.8147e-06,5.7263336182,9.3871459961,0.409942627,0.060546875
-3.40729e-05,37696.0,0.5905411243,102685.390625,215104.0,277.9396972656,2.19345e-05,5.6963500977,9.3269348145,-0.1957092285,-0.8336181641
-2.33788e-05,16704.0,0.5904960632,102680.421875,86336.0,277.939453125,3.8147e-05,5.4806671143,9.365447998,-0.1459503174,-0.8427429199
-1.56162e-05,64.0,0.5905695558,102714.84375,1920.0,277.8895263672,2.28882e-05,5.4404602051,9.364730835,-0.2580413818,-1.0820159912
-1.60965e-05,0.0,0.5905148983,102685.328125,0.0,277.8987426758,1.81198e-05,5.4210510254,9.2882232666,-0.1356506348,-0.8362426758
-1.7198e-05,0.0,0.5903423429,102670.78125,0.0,277.8568115234,2.3842e-06,5.5817260742,9.4019775391,-0.2194213867,-0.9921722412
-1.94912e-05,0.0,0.5901096463,102659.7265625,0.0,277.8972167969,8.5831e-06,5.5878753662,9.3672637939,0.0443725586,-0.5796203613
-1.10953e-05,0.0,0.5898993015,102593.8046875,0.0,277.8915405273,9.537e-07,5.6287536621,9.5114898682,0.4185638428,0.0833892822
-1.05528e-05,0.0,0.5897659063,102576.0859375,0.0,277.96484375,3.8147e-06,5.7101745605,9.574005127,0.4412231445,0.117477417
-8.4778e-06,0.0,0.5897856355,102543.328125,0.0,277.5832214355,6.6757e-06,5.0783996582,8.7106628418,0.2495422363,-0.2712402344
-4.6815e-06,0.0,0.5897628665,102538.6640625,0.0,277.5267944336,9.5367e-06,5.1857299805,8.8062896729,0.0027618408,-0.6192626953
-2.384e-06,0.0,0.5896796584,102480.96875,0.0,277.4558105469,5.2452e-06,5.1752624512,8.6746673584,-0.0657348633,-0.8054351807
-6.7968e-06,0.0,0.5896035433,102452.21875,0.0,277.650390625,3.3379e-06,5.1059265137,8.5625762939,-0.0636749268,-0.7810211182
-7.2578e-06,0.0,0.589537859,102434.03125,0.0,277.6981811523,8.5831e-06,5.2119598389,8.7289428711,0.0211486816,-0.6969909668
-8.0452e-06,0.0,0.5894639492,102381.46875,0.0,277.7893066406,8.5831e-06,5.4388275146,9.0760955811,0.2593688965,-0.2685089111
-6.2119e-06,0.0,0.5893771052,102311.84375,0.0,277.6447753906,3.3379e-06,5.700668335,9.477645874,0.5136108398,0.2272949219
-9.12e-06,0.0,0.589319706,102259.34375,0.0,277.8402099609,9.537e-07,5.9448242188,9.9347839355,0.7733917236,0.6744384766
-8.2601e-06,0.0,0.589318037,102228.2109375,0.0,277.8041992188,0.0,6.1468200684,10.2600097656,0.6916656494,0.5831756592
-6.0922e-06,0.0,0.5892797709,102241.9921875,0.0,277.8813476562,1.62125e-05,6.2662200928,10.3800506592,0.1289520264,-0.3554077148
-1.13901e-05,384.0,0.5892077684,102237.9609375,14912.0,278.0229492188,9.5367e-06,6.3390808105,10.3998260498,-0.0488128662,-0.6948242188
-1.69959e-05,1920.0,0.5890086293,102226.484375,96512.0,278.1538085938,1.52588e-05,6.4530944824,10.5435180664,-0.0435943604,-0.7453613281
-2.24768e-05,18944.0,0.588919282,102197.28125,146560.0,277.9769287109,4.768e-07,5.8883666992,10.1735992432,0.9127197266,0.9368286133
-2.2186e-05,1280.0,0.5886713862,102190.984375,155456.0,278.2287597656,0.0,6.1828460693,10.0362548828,0.640335083,0.4948272705
-2.36938e-05,4416.0,0.5884510875,102123.03125,185600.0,278.5513916016,0.0,7.0480194092,10.8865356445,0.0687866211,-0.2096099854
-1.83689e-05,576.0,0.5882608294,102111.90625,130752.0,278.841003418,3.8147e-06,6.5116729736,10.5560913086,-0.5547790527,-1.4207763672
-1.56583e-05,0.0,0.5881533623,102131.5,78016.0,279.2854919434,1.04904e-05,6.0005340576,9.7651824951,-1.400894165,-2.7796020508
-1.16893e-05,0.0,0.5880393982,102170.375,29120.0,279.5562744141,5.722e-06,5.5054168701,8.9543151855,-1.8357696533,-3.4811401367
-7.9672e-06,0.0,0.5879495144,102204.265625,1024.0,279.5837402344,5.2452e-06,4.867401123,7.9074707031,-2.3138275146,-4.2768707275
-4.9926e-06,0.0,0.5879077911,102257.609375,0.0,279.4610595703,1.14441e-05,4.2055053711,6.787612915,-2.4454193115,-4.5878143311
-5.1139e-06,0.0,0.5879250765,102307.796875,0.0,279.2752075195,7.1526e-06,3.5381164551,5.7901000977,-2.7360839844,-5.0495147705
-1.274e-07,0.0,0.5879281163,102346.4296875,0.0,278.9141540527,5.722e-06,2.9997558594,4.9977416992,-2.7286071777,-5.0910797119
2.931e-07,0.0,0.5879197717,102367.75,0.0,277.9692382812,2.3842e-06,2.6945495605,4.6446228027,-2.2251281738,-4.5271453857
6.3924e-06,0.0,0.5879835486,102374.515625,0.0,276.7996826172,1.4305e-06,2.6694335938,5.0919647217,-1.5255889893,-3.7559661865
1.21633e-05,0.0,0.5882027745,102392.4296875,0.0,276.1309814453,2.861e-06,2.2316894531,4.3525238037,-1.3907165527,-3.9386901855
1.54534e-05,0.0,0.5883712173,102385.65625,0.0,275.121307373,9.537e-07,2.334487915,4.7379760742,-1.0477752686,-3.299407959
1.63596e-05,0.0,0.5885455012,102373.8125,0.0,274.4179077148,1.4305e-06,2.527633667,5.2366333008,-0.8421936035,-2.7874450684
1.67622e-05,0.0,0.5888194442,102365.984375,0.0,273.685546875,4.768e-07,2.7400360107,5.7915344238,-0.737487793,-2.4703521729
1.85559e-05,0.0,0.5890788436,102356.390625,0.0,273.2476806641,0.0,2.8207855225,5.7519073486,-0.9515838623,-2.7172698975
1.86427e-05,0.0,0.5893012881,102351.3125,0.0,272.8909301758,0.0,2.9027404785,5.8141326904,-0.6991271973,-2.2961273193
1.53086e-05,0.0,0.5894694328,102297.25,0.0,272.6475219727,0.0,2.9906616211,5.8966674805,-0.4626312256,-1.7264251709
1.19791e-05,0.0,0.5895762444,102296.25,0.0,272.7076416016,0.0,2.9447631836,5.644744873,-0.3022460938,-1.3047485352
1.18825e-05,0.0,0.5896320939,102311.578125,0.0,272.807800293,0.0,2.9930114746,5.5316925049,-0.3385925293,-1.2992248535
8.8215e-06,0.0,0.589710772,102341.7109375,0.0,273.0675048828,0.0,2.9116821289,5.4392700195,-0.3390655518,-1.33984375
4.4736e-06,10048.0,0.58977139,102358.7578125,39488.0,273.2753601074,0.0,2.7922515869,5.0775756836,-0.2605133057,-1.2425079346
-5.747e-06,72512.0,0.5896682143,102388.2890625,209152.0,273.8372802734,4.768e-07,2.6164550781,4.0802612305,-0.4245147705,-1.13331604
-2.55548e-05,217152.0,0.5895000696,102396.609375,431360.0,274.2409362793,4.768e-07,2.0604705811,2.7782287598,-0.4587402344,-0.804473877
-4.81338e-05,309248.0,0.5890645385,102374.828125,585472.0,275.0178222656,9.537e-07,2.1406707764,2.8425598145,0.0294494629,-0.1083068848
-5.2125e-05,308032.0,0.5886538029,102322.1875,630400.0,275.527130127,4.768e-07,2.3567047119,3.1703948975,0.1442108154,0.0557098389
-4.88947e-05,164416.0,0.5883093476,102289.8359375,484288.0,275.8419799805,4.768e-07,2.3553771973,3.2242279053,-0.0407714844,-0.1156463623
-3.45728e-05,91008.0,0.5881198049,102236.140625,300800.0,275.9745483398,4.768e-07,2.2008972168,3.3182373047,-0.0523529053,-0.1715545654
-1.5544e-05,18624.0,0.5880998969,102219.03125,114368.0,275.8007507324,0.0,1.2266693115,3.0176239014,0.3412780762,0.1672210693
-4.1821e-06,128.0,0.5880981684,102171.734375,3072.0,275.4055786133,0.0,0.8578186035,2.8099365234,0.8441009521,0.8872528076
-3.1656e-06,0.0,0.5880916715,102156.90625,0.0,275.3143310547,9.537e-07,0.8467712402,2.8345794678,1.1640930176,1.717666626
-3.3265e-06,0.0,0.5880891681,102097.65625,0.0,275.3316650391,1.9073e-06,0.9980773926,3.0935821533,1.3344421387,2.3378295898
-1.4587e-06,0.0,0.5881062746,102095.578125,0.0,274.7040100098,0.0,1.1101531982,3.4269866943,1.2132720947,2.3386077881
-8.13e-07,0.0,0.5881178379,102023.0546875,0.0,274.7729492188,4.768e-07,1.1824188232,3.5410919189,1.1803436279,2.1719512939
1.32e-07,0.0,0.5881356597,102016.875,0.0,274.2760925293,0.0,1.2020874023,3.6295471191,1.1340332031,2.0739440918
